,GeoFips,GeoName,LineCode,Description,2022,percentage_of_msa_gdp,ratio_to_USA,big_economy
4296,22500,"Florence, SC (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),236053,0.01999221325682439,0.9406919808097266,False
4297,22500,"Florence, SC (Metropolitan Statistical Area)",83.0,Government and government enterprises,1644478,0.13927700504613819,1.3006526666555132,False
4307,22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",3.0,"    Agriculture, forestry, fishing and hunting",18418,0.0032563234697153783,0.6067576877357315,False
4308,22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",6.0,"    Mining, quarrying, and oil and gas extraction",0,0.0,0.0,False
4309,22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",10.0,    Utilities,0,0.0,0.0,False
4310,22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",11.0,    Construction,397891,0.07034758397700737,1.6362155163206635,False
4311,22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",12.0,    Manufacturing,1364704,0.24128122838606014,2.458469734559298,False
4314,22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",34.0,    Wholesale trade,281823,0.049826628798218975,0.7969082755170867,False
4315,22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",35.0,    Retail trade,660926,0.11685247288224054,1.8593075362383622,False
4316,22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",36.0,    Transportation and warehousing,150160,0.026548459779154154,0.7421263324239697,False
4317,22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",45.0,    Information,112706,0.019926549732747392,0.3388624527830408,False
4319,22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",51.0,      Finance and insurance,276845,0.0489465127035158,0.6108974568281136,False
4320,22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",56.0,      Real estate and rental and leasing,0,0.0,0.0,False
4322,22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",60.0,"      Professional, scientific, and technical services",135128,0.023890784982935155,0.2822434350386949,False
4323,22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,19201,0.0033947587654471157,0.1680453868709904,False
4324,22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,157901,0.027917077434657833,0.83344355229083,False
4326,22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",69.0,      Educational services,19844,0.0035084419010224764,0.2904915539074806,False
4327,22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",70.0,      Health care and social assistance,549840,0.09721234100273123,1.3150638646161965,False
4329,22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",31465,0.005563047995145748,0.5079890534168882,False
4330,22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",79.0,      Accommodation and food services,225949,0.039948041679808886,1.2618826148764277,False
4331,22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),209599,0.03705734297583199,1.7436561385008944,False
4332,22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",83.0,Government and government enterprises,1043672,0.18452240353375982,1.7231814837945785,False
4342,22540,"Fond du Lac, WI (Metropolitan Statistical Area)",3.0,"    Agriculture, forestry, fishing and hunting",278046,0.0521236791504721,9.712316154016463,False
4343,22540,"Fond du Lac, WI (Metropolitan Statistical Area)",6.0,"    Mining, quarrying, and oil and gas extraction",78229,0.01466513920812485,1.7581482301988158,False
4344,22540,"Fond du Lac, WI (Metropolitan Statistical Area)",10.0,    Utilities,0,0.0,0.0,False
4345,22540,"Fond du Lac, WI (Metropolitan Statistical Area)",11.0,    Construction,379022,0.07105306718661746,1.6526243609292433,False
4346,22540,"Fond du Lac, WI (Metropolitan Statistical Area)",12.0,    Manufacturing,1517514,0.28447959273771073,2.8986277694440954,False
4349,22540,"Fond du Lac, WI (Metropolitan Statistical Area)",34.0,    Wholesale trade,408574,0.076593010096261,1.224999665131989,False
4350,22540,"Fond du Lac, WI (Metropolitan Statistical Area)",35.0,    Retail trade,446586,0.08371890038731984,1.332100028149168,False
4351,22540,"Fond du Lac, WI (Metropolitan Statistical Area)",36.0,    Transportation and warehousing,0,0.0,0.0,False
4352,22540,"Fond du Lac, WI (Metropolitan Statistical Area)",45.0,    Information,139460,0.02614376144351956,0.4445897180667748,False
4354,22540,"Fond du Lac, WI (Metropolitan Statistical Area)",51.0,      Finance and insurance,283342,0.05311648970980725,0.6629426017724678,False
4355,22540,"Fond du Lac, WI (Metropolitan Statistical Area)",56.0,      Real estate and rental and leasing,0,0.0,0.0,False
4357,22540,"Fond du Lac, WI (Metropolitan Statistical Area)",60.0,"      Professional, scientific, and technical services",138421,0.02594898610908806,0.3065588251048164,False
4358,22540,"Fond du Lac, WI (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,59984,0.011244854341231014,0.5566362821751846,False
4359,22540,"Fond du Lac, WI (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,142381,0.02669134445783564,0.7968502072763387,False
